id,id_fantoir,numero,rep,nom_voie,code_postal,code_insee,nom_commune,code_insee_ancienne_commune,nom_ancienne_commune,x,y,lon,lat,type_position,alias,nom_ld,libelle_acheminement,nom_afnor,source_position,source_nom_voie,certification_commune,cad_parcelles,building_id,iris_code,has_pv,pv_capacity_kwp,nom_iris,dist_to_bt_line_m
75101_8249_00137,75101_8249,137,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650665.69,6862996.09,2.327512,48.865105,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00137,751010401.0,False,0.0,Place Vendôme 1,17.7319830716156
75101_8249_00138,75101_8249,138,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651815.5,6862445.87,2.343247,48.860244,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00138,751010202.0,False,0.0,Les Halles 2,2.2591803444772074
75101_8249_00139,75101_8249,139,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650616.82,6863020.74,2.326843,48.865323,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00139,751010105.0,True,19.22,Tuileries,8.287247074017138
75101_8249_00140,75101_8249,140,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651801.25,6862453.1,2.343052,48.860308,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00140,751010202.0,True,6.57,Les Halles 2,2.4224052972844103
75101_8249_00141,75101_8249,141,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650591.32,6863033.53,2.326494,48.865436,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00141,751010105.0,True,6.58,Tuileries,15.25800873221948
75101_8249_00142,75101_8249,142,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651788.83,6862459.32,2.342882,48.860363,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00142,751010202.0,True,18.42,Les Halles 2,2.492130029395901
75101_8249_00143,75101_8249,143,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650565.9,6863046.2,2.326146,48.865548,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00143,751010105.0,False,0.0,Tuileries,6.29200368459537
75101_8249_00144,75101_8249,144,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651773.85,6862466.9,2.342677,48.86043,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00144,751010202.0,False,0.0,Les Halles 2,2.645010553193599
75101_8249_00145,75101_8249,145,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650540.7,6863058.76,2.325801,48.865659,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00145,751010105.0,False,0.0,Tuileries,0.2096177448534332
75101_8249_00146,75101_8249,146,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651726.14,6862490.53,2.342024,48.860639,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00146,751010202.0,False,0.0,Les Halles 2,2.371108200388392
75101_8249_00147,75101_8249,147,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650515.13,6863071.54,2.325451,48.865772,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00147,751010105.0,False,0.0,Tuileries,0.2675383702307255
75101_8249_00148,75101_8249,148,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651702.03,6862502.75,2.341694,48.860747,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00148,751010202.0,True,4.78,Les Halles 2,2.649165623577334
75101_8249_00149,75101_8249,149,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650489.64,6863084.32,2.325102,48.865885,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00149,751010105.0,False,0.0,Tuileries,0.3009534556030614
75101_8249_00150,75101_8249,150,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651685.0,6862511.23,2.341461,48.860822,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00150,751010202.0,False,0.0,Les Halles 2,2.71588756850146
75101_8249_00153,75101_8249,153,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650438.79,6863109.78,2.324406,48.86611,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00153,751010401.0,False,0.0,Place Vendôme 1,19.69095853588242
75101_8249_00154,75101_8249,154,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651658.34,6862524.57,2.341096,48.86094,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00154,751010202.0,False,0.0,Les Halles 2,2.428560808203837
75101_8249_00156,75101_8249,156,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651612.49,6862552.53,2.340468,48.861188,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00156,751010202.0,True,14.4,Les Halles 2,7.024250656708749
75101_8249_00158,75101_8249,158,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651589.4,6862564.07,2.340152,48.86129,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00158,751010202.0,False,0.0,Les Halles 2,6.800108674607489
75101_8249_00160,75101_8249,160,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651565.3,6862576.39,2.339822,48.861399,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00160,751010202.0,False,0.0,Les Halles 2,7.120864376339512
75101_8249_00162,75101_8249,162,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651539.43,6862588.73,2.339468,48.861508,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00162,751010202.0,False,0.0,Les Halles 2,5.772773412965083
75101_8249_00172,75101_8249,172,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651259.75,6862729.29,2.33564,48.862751,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00172,751010303.0,True,16.81,Palais Royal 3,13.530726115822285
75101_8249_00174,75101_8249,174,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651213.28,6862752.59,2.335004,48.862957,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00174,751010303.0,False,0.0,Palais Royal 3,6.573180624204598
75101_8249_00176,75101_8249,176,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651195.97,6862761.3,2.334767,48.863034,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00176,751010303.0,False,0.0,Palais Royal 3,6.679019354316324
75101_8249_00178,75101_8249,178,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651180.7,6862768.99,2.334558,48.863102,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00178,751010303.0,False,0.0,Palais Royal 3,6.952838910829271
75101_8249_00180,75101_8249,180,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651167.84,6862775.33,2.334382,48.863158,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00180,751010303.0,False,0.0,Palais Royal 3,6.89870895116967
75101_8249_00182,75101_8249,182,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651150.75,6862783.81,2.334148,48.863233,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00182,751010303.0,False,0.0,Palais Royal 3,6.927114178801558
75101_8249_00184,75101_8249,184,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651110.49,6862804.5,2.333597,48.863416,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00184,751010303.0,False,0.0,Palais Royal 3,7.643499084100595
75101_8249_00186,75101_8249,186,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651090.47,6862814.23,2.333323,48.863502,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00186,751010303.0,False,0.0,Palais Royal 3,7.210151142891865
75101_8249_00188,75101_8249,188,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651076.45,6862821.58,2.333131,48.863567,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00188,751010303.0,False,0.0,Palais Royal 3,7.371584880240558
75101_8249_00190,75101_8249,190,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651058.33,6862830.29,2.332883,48.863644,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00190,751010303.0,True,11.54,Palais Royal 3,6.974197951889147
75101_8249_00192,75101_8249,192,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651039.11,6862839.46,2.33262,48.863725,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00192,751010303.0,False,0.0,Palais Royal 3,6.636608382747467
75101_8249_00194,75101_8249,194,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650976.94,6862871.24,2.331769,48.864006,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00194,751010401.0,False,0.0,Place Vendôme 1,0.3099858202076944
75101_8249_00196,75101_8249,196,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650934.79,6862892.28,2.331192,48.864192,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00196,751010401.0,True,19.91,Place Vendôme 1,7.719520836039148
75101_8249_00198,75101_8249,198,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650930.55,6862894.31,2.331134,48.86421,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00198,751010401.0,True,3.64,Place Vendôme 1,7.608970648817205
75101_8249_00200,75101_8249,200,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650920.54,6862899.07,2.330997,48.864252,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00200,751010401.0,False,0.0,Place Vendôme 1,7.289632331164829
75101_8249_00202,75101_8249,202,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650909.07,6862904.84,2.33084,48.864303,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00202,751010401.0,False,0.0,Place Vendôme 1,7.206368734182428
75101_8249_00204,75101_8249,204,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650899.06,6862909.93,2.330703,48.864348,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00204,751010401.0,True,3.63,Place Vendôme 1,7.1884493156956255
75101_8249_00206,75101_8249,206,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650887.52,6862915.58,2.330545,48.864398,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00206,751010401.0,True,11.63,Place Vendôme 1,8.167467277891765
75101_8249_00208,75101_8249,208,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650873.94,6862922.7,2.330359,48.864461,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00208,751010401.0,False,0.0,Place Vendôme 1,7.472724547816489
75101_8249_00210,75101_8249,210,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650848.36,6862935.38,2.330009,48.864573,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00210,751010401.0,True,11.7,Place Vendôme 1,6.922807672479629
75101_8249_00212,75101_8249,212,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650834.12,6862942.95,2.329814,48.86464,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00212,751010401.0,True,9.72,Place Vendôme 1,7.428045287210789
75101_8249_00214,75101_8249,214,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650819.36,6862950.08,2.329612,48.864703,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00214,751010401.0,False,0.0,Place Vendôme 1,7.156929587198482
75101_8249_00216,75101_8249,216,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650791.82,6862963.88,2.329235,48.864825,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00216,751010401.0,False,0.0,Place Vendôme 1,7.371065331565888
75101_8249_00218,75101_8249,218,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650780.35,6862969.65,2.329078,48.864876,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00218,751010401.0,True,5.93,Place Vendôme 1,7.29317710282502
75101_8249_00220,75101_8249,220,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650769.1,6862975.3,2.328924,48.864926,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00220,751010401.0,False,0.0,Place Vendôme 1,7.218357701123176
75101_8249_00222,75101_8249,222,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650756.97,6862981.08,2.328758,48.864977,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00222,751010401.0,False,0.0,Place Vendôme 1,6.847534732145878
75101_8249_00224,75101_8249,224,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650745.65,6862986.73,2.328603,48.865027,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00224,751010401.0,True,9.84,Place Vendôme 1,7.628146517500372
75101_8249_00226,75101_8249,226,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650733.09,6862993.18,2.328431,48.865084,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00226,751010401.0,False,0.0,Place Vendôme 1,7.65790489985885
75101_8249_00228,75101_8249,228,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650708.98,6863005.61,2.328101,48.865194,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00228,751010401.0,False,0.0,Place Vendôme 1,8.148654557617098
75101_8249_00230,75101_8249,230,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650697.36,6863011.16,2.327942,48.865243,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00230,751010401.0,False,0.0,Place Vendôme 1,7.971583986913442
75101_8249_00232,75101_8249,232,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650685.67,6863016.82,2.327782,48.865293,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00232,751010401.0,False,0.0,Place Vendôme 1,6.907163274772881
75101_8249_00234,75101_8249,234,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650634.54,6863042.94,2.327082,48.865524,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00234,751010401.0,False,0.0,Place Vendôme 1,6.869869547719175
75101_8249_00236,75101_8249,236,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650613.06,6863053.58,2.326788,48.865618,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00236,751010401.0,True,3.81,Place Vendôme 1,6.813290206137813
75101_8249_00238,75101_8249,238,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650580.11,6863069.76,2.326337,48.865761,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00238,751010401.0,False,0.0,Place Vendôme 1,6.613799164481556
75101_8249_00240,75101_8249,240,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650547.39,6863086.61,2.325889,48.86591,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00240,751010401.0,False,0.0,Place Vendôme 1,7.583828981464601
75101_8249_00242,75101_8249,242,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650530.3,6863095.1,2.325655,48.865985,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00242,751010401.0,True,9.95,Place Vendôme 1,6.977506969869853
75101_8249_00244,75101_8249,244,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650508.24,6863106.18,2.325353,48.866083,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00244,751010401.0,True,5.55,Place Vendôme 1,6.823887248148134
75101_8249_00248,75101_8249,248,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650477.05,6863122.02,2.324926,48.866223,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00248,751010401.0,False,0.0,Place Vendôme 1,6.802021507562583
75101_8249_00250,75101_8249,250,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650456.3,6863132.09,2.324642,48.866312,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00250,751010401.0,False,0.0,Place Vendôme 1,6.388238720308583
75101_8249_00252,75101_8249,252,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650440.66,6863139.9,2.324428,48.866381,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00252,751010401.0,True,11.96,Place Vendôme 1,6.344997003146488
75101_8249_00254,75101_8249,254,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650408.7,6863151.4,2.323991,48.866482,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00254,751010401.0,False,0.0,Place Vendôme 1,2.42077713058718
75101_8249_00256,75101_8249,256,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650399.5,6863155.82,2.323865,48.866521,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00256,751010401.0,True,7.49,Place Vendôme 1,2.540379183696662
75101_8249_00258,75101_8249,258,,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650391.9,6863160.0,2.323761,48.866558,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00258,751010401.0,False,0.0,Place Vendôme 1,2.3152889512728536
75101_8249_00188_b,75101_8249,188,b,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651070.46,6862824.19,2.333049,48.86359,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00188_b,751010303.0,True,13.44,Palais Royal 3,6.9718796764471405
75101_8249_00194_b,75101_8249,194,b,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650940.85,6862889.11,2.331275,48.864164,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00194_b,751010401.0,True,16.77,Place Vendôme 1,7.542084875785263
75101_8249_00196_a,75101_8249,196,a,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,650942.74,6862912.67,2.331298,48.864376,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00196_a,751010401.0,False,0.0,Place Vendôme 1,15.04052415369926
75101_8249_00128_b,75101_8249,128,b,Rue de Rivoli,75001,75101,Paris 1er Arrondissement,,,651910.05,6862398.38,2.344541,48.859824,parcelle,,,PARIS,RUE DE RIVOLI,commune,commune,1,,75101_8249_00128_b,751010202.0,True,4.36,Les Halles 2,1.5996594210539554
75101_5825_00001,75101_5825,1,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651639.11,6862558.98,2.34083,48.861248,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00001,751010202.0,False,0.0,Les Halles 2,2.254187749292296
75101_5825_00003,75101_5825,3,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651648.35,6862585.48,2.340953,48.861487,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00003,751010202.0,True,13.24,Les Halles 2,2.098885274942542
75101_5825_00005,75101_5825,5,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651663.69,6862629.39,2.341157,48.861883,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00005,751010203.0,False,0.0,Les Halles 3,2.2146307688678166
75101_5825_00007,75101_5825,7,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651673.16,6862656.44,2.341283,48.862127,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00007,751010203.0,False,0.0,Les Halles 3,2.204842634665197
75101_5825_00008,75101_5825,8,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651654.44,6862532.39,2.341042,48.86101,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00008,751010202.0,False,0.0,Les Halles 2,1.2688020317456357
75101_5825_00009,75101_5825,9,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651682.32,6862682.5,2.341405,48.862362,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00009,751010203.0,False,0.0,Les Halles 3,3.30106974530256
75101_5825_00010,75101_5825,10,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651655.72,6862536.38,2.341059,48.861046,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00010,751010202.0,True,14.94,Les Halles 2,1.185276111348446
75101_5825_00011,75101_5825,11,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651685.63,6862691.92,2.341449,48.862447,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00011,751010203.0,True,2.84,Les Halles 3,4.183942689212781
75101_5825_00013,75101_5825,13,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651690.89,6862707.0,2.341519,48.862583,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00013,751010203.0,False,0.0,Les Halles 3,4.151834345244318
75101_5825_00014,75101_5825,14,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651661.54,6862556.79,2.341136,48.86123,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00014,751010202.0,False,0.0,Les Halles 2,1.495271982687165
75101_5825_00015,75101_5825,15,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651726.74,6862808.78,2.341996,48.863501,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00015,751010203.0,False,0.0,Les Halles 3,3.1996472101027256
75101_5825_00016,75101_5825,16,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651664.17,6862564.22,2.341171,48.861297,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00016,751010202.0,False,0.0,Les Halles 2,1.440957405262728
75101_5825_00017,75101_5825,17,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651751.09,6862878.08,2.34232,48.864126,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00017,751010206.0,False,0.0,Les Halles 6,3.0320616559675844
75101_5825_00018,75101_5825,18,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651666.02,6862574.55,2.341195,48.86139,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00018,751010202.0,False,0.0,Les Halles 2,1.7127742374501131
75101_5825_00019,75101_5825,19,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651773.93,6862943.16,2.342624,48.864713,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00019,751010206.0,False,0.0,Les Halles 6,3.1837577637683068
75101_5825_00020,75101_5825,20,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651670.77,6862580.96,2.341259,48.861448,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00020,751010202.0,False,0.0,Les Halles 2,2.669490175432526
75101_5825_00021,75101_5825,21,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651780.17,6862960.79,2.342707,48.864872,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00021,751010206.0,False,0.0,Les Halles 6,3.2243311514629163
75101_5825_00022,75101_5825,22,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651672.04,6862584.84,2.341276,48.861483,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00022,751010202.0,False,0.0,Les Halles 2,2.26028666522052
75101_5825_00023,75101_5825,23,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651785.28,6862975.32,2.342775,48.865003,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00023,751010206.0,True,13.55,Les Halles 6,3.2035826035384867
75101_5825_00024,75101_5825,24,,Rue du Louvre,75001,75101,Paris 1er Arrondissement,,,651671.9,6862593.96,2.341273,48.861565,parcelle,,,PARIS,RUE DU LOUVRE,commune,commune,1,,75101_5825_00024,751010202.0,True,11.59,Les Halles 2,1.6196162557172369
